Quadro,min_val,max_val
100.png,0.8146259784698486,0.9396554827690125
101.png,0.8124570846557617,0.944741427898407
102.png,0.8163730502128601,0.9487704038619995
103.png,0.8165715932846069,0.9473132491111755
104.png,0.8165901303291321,0.9482222199440002
105.png,0.8152583241462708,0.9414389729499817
106.png,0.8157394528388977,0.9428306818008423
107.png,0.8157394528388977,0.9428306818008423
108.png,0.8168691992759705,0.939165472984314
109.png,0.82536780834198,0.9292868375778198
110.png,0.8214044570922852,0.9283667802810669
111.png,0.826356828212738,0.9568324685096741
112.png,0.8214044570922852,0.9283667802810669
113.png,0.8264016509056091,0.9432725310325623
114.png,0.8095253705978394,0.9612720012664795
115.png,0.8095253705978394,0.9612720012664795
116.png,0.7376546263694763,0.9439722895622253
117.png,0.7346193790435791,0.9442968964576721
118.png,0.7455049157142639,0.9419011473655701
119.png,0.7475563287734985,0.94107985496521
120.png,0.751488447189331,0.9422734379768372
121.png,0.751488447189331,0.9422734379768372
122.png,0.8188838958740234,0.9521322250366211
123.png,0.7352930903434753,0.9455514550209045
124.png,0.7519301772117615,0.9417360424995422
125.png,0.8236063122749329,0.976490318775177
126.png,0.8290413618087769,0.971335768699646
127.png,0.8228626251220703,0.9667750000953674
128.png,0.82347172498703,0.9674556255340576
129.png,0.7804095149040222,0.9394731521606445
130.png,0.82347172498703,0.9674556255340576
131.png,0.8042296171188354,0.9476054310798645
132.png,0.7519301772117615,0.9417360424995422
133.png,0.7519301772117615,0.9417360424995422
134.png,0.7519301772117615,0.9417360424995422
135.png,0.745675802230835,0.943062961101532
136.png,0.7481461763381958,0.9429870843887329
137.png,0.7479620575904846,0.9430253505706787
138.png,0.7481461763381958,0.9429870843887329
139.png,0.7438341975212097,0.9429444074630737
140.png,0.754294216632843,0.9431344270706177
141.png,0.7576806545257568,0.9432206153869629
142.png,0.7602060437202454,0.943132221698761
143.png,0.7654607892036438,0.9562723636627197
144.png,0.7633041143417358,0.9471105337142944
145.png,0.7627539038658142,0.9497936964035034
146.png,0.763412356376648,0.9538220167160034
147.png,0.7629050016403198,0.9563839435577393
148.png,0.7885550260543823,0.9472141861915588
149.png,0.7629050016403198,0.9563839435577393
150.png,0.7697688937187195,0.955357015132904
151.png,0.7629050016403198,0.9563839435577393
152.png,0.7885550260543823,0.9472141861915588
153.png,0.8074071407318115,0.965620219707489
154.png,0.811647891998291,0.9779468774795532
155.png,0.8133625388145447,0.9901482462882996
156.png,0.8103784322738647,0.9704627394676208
157.png,0.7854272127151489,0.9622648358345032
158.png,0.7854272127151489,0.9622648358345032
159.png,0.7786054015159607,0.9613564014434814
160.png,0.7750940322875977,0.9543749094009399
161.png,0.7740988731384277,0.9538220167160034
162.png,0.7740621566772461,0.9533868432044983
163.png,0.7733883857727051,0.9533079266548157
164.png,0.7685965299606323,0.9405120611190796
165.png,0.7733883857727051,0.9533079266548157
166.png,0.7685965299606323,0.9405120611190796
167.png,0.769774317741394,0.9470210075378418
168.png,0.7714583277702332,0.9401770830154419
169.png,0.758030891418457,0.9378417134284973
170.png,0.7645991444587708,0.938718318939209
171.png,0.7590232491493225,0.9387094974517822
172.png,0.758030891418457,0.9378417134284973
173.png,0.7565042972564697,0.9395917654037476
174.png,0.7565042972564697,0.9395917654037476
175.png,0.7641982436180115,0.9405503869056702
176.png,0.7871010899543762,0.9446673393249512
177.png,0.7788198590278625,0.9433000683784485
178.png,0.8089774250984192,0.9526369571685791
