Quadro,min_val,max_val
1.png,0.14245176315307617,0.3847556710243225
2.png,0.13098493218421936,0.3809918761253357
3.png,0.124768927693367,0.37474411725997925
4.png,0.13011763989925385,0.3741469085216522
5.png,0.12667955458164215,0.37459519505500793
6.png,0.14284570515155792,0.3736336827278137
7.png,0.1434144526720047,0.37365835905075073
8.png,0.1434144526720047,0.37365835905075073
9.png,0.14283284544944763,0.3709309697151184
10.png,0.14268749952316284,0.37413448095321655
11.png,0.14451099932193756,0.37310370802879333
12.png,0.09778408706188202,0.36834126710891724
13.png,0.14451099932193756,0.37310370802879333
14.png,0.13740815222263336,0.3683481216430664
15.png,0.07746008038520813,0.42199504375457764
16.png,0.07746008038520813,0.42199504375457764
17.png,0.1207084208726883,0.5810815691947937
18.png,0.11999889463186264,0.582822859287262
19.png,0.12557193636894226,0.5408729910850525
20.png,0.13322517275810242,0.5265877842903137
21.png,0.1274612843990326,0.5097684860229492
22.png,0.1274612843990326,0.5097684860229492
23.png,0.09574978798627853,0.43779367208480835
24.png,0.11543025076389313,0.5675843358039856
25.png,0.11907478421926498,0.912406325340271
26.png,0.047435298562049866,0.44789350032806396
27.png,0.05798771232366562,0.4361090362071991
28.png,0.07038434594869614,0.4506641924381256
29.png,0.06595656275749207,0.4515741765499115
30.png,0.12308301031589508,0.711453378200531
31.png,0.06595656275749207,0.4515741765499115
32.png,0.1071142852306366,0.5749927163124084
33.png,0.11907478421926498,0.912406325340271
34.png,0.11907478421926498,0.912406325340271
35.png,0.11907478421926498,0.912406325340271
36.png,0.11517646163702011,1.0
37.png,0.11521020531654358,1.0
38.png,0.11496918648481369,1.0
39.png,0.11521020531654358,1.0
40.png,0.11508071422576904,1.0
41.png,0.11454355716705322,0.9648162722587585
42.png,0.1136196032166481,0.9564818143844604
43.png,0.11377305537462234,0.9737052321434021
44.png,0.08987108618021011,0.9888390898704529
45.png,0.10958315432071686,0.9782406091690063
46.png,0.10239584743976593,0.9712857007980347
47.png,0.09255538135766983,0.9710320234298706
48.png,0.08749665319919586,1.0
49.png,0.10953108221292496,0.9483628869056702
50.png,0.08749665319919586,1.0
51.png,0.09035752713680267,1.0
52.png,0.08749665319919586,1.0
53.png,0.10953108221292496,0.9483628869056702
54.png,0.0773666724562645,0.7812858819961548
55.png,0.051719147711992264,0.7165384888648987
56.png,0.023372404277324677,0.5020360946655273
57.png,0.05929829180240631,0.41931697726249695
58.png,0.07717718929052353,0.4354970455169678
59.png,0.07717718929052353,0.4354970455169678
60.png,0.07742297649383545,0.44405442476272583
61.png,0.09145860373973846,0.4500463604927063
62.png,0.09278915077447891,0.4519963562488556
100.png,0.09383658319711685,0.4533647298812866
101.png,0.1202644631266594,0.4636351466178894
102.png,0.10596058517694473,0.46183109283447266
103.png,0.12058054655790329,0.4576907753944397
104.png,0.12452569603919983,0.487856924533844
105.png,0.12401623278856277,0.4726311266422272
106.png,0.12417347729206085,0.4853017032146454
107.png,0.12452569603919983,0.487856924533844
108.png,0.12757623195648193,0.4879734218120575
109.png,0.12757623195648193,0.4879734218120575
110.png,0.13181959092617035,0.4716053605079651
111.png,0.11301341652870178,0.42622214555740356
112.png,0.1260138303041458,0.4424685835838318
113.png,0.09693014621734619,0.38780564069747925
114.png,0.052915871143341064,0.3964890241622925
115.png,0.029387127608060837,0.45344728231430054
116.png,0.03735233098268509,0.45825111865997314
117.png,0.033290546387434006,0.45735883712768555
118.png,0.021555770188570023,0.49249738454818726
119.png,0.029387127608060837,0.45344728231430054
120.png,0.018641171976923943,0.40887880325317383
121.png,0.018641171976923943,0.40887880325317383
122.png,0.06048145517706871,0.4300135374069214
123.png,0.026903169229626656,0.5063409805297852
124.png,0.031394846737384796,0.4202120006084442
125.png,0.009918942116200924,0.4652988016605377
126.png,0.0,0.4363190531730652
127.png,0.06853514909744263,0.4335678219795227
128.png,0.025946855545043945,0.4089072644710541
129.png,0.00872015580534935,0.41447967290878296
130.png,0.06048145517706871,0.4300135374069214
131.png,0.09368076920509338,0.4520529806613922
132.png,0.09383658319711685,0.4533647298812866
133.png,0.1202644631266594,0.4636351466178894
