Quadro,min_val,max_val
189.png,-0.330488920211792,0.9207506775856018
190.png,-0.33502712845802307,0.9763731360435486
191.png,-0.3368549942970276,1.0
192.png,-0.32987919449806213,0.8327084183692932
193.png,-0.3295880854129791,0.9347636699676514
194.png,-0.33216866850852966,0.9783734679222107
195.png,-0.33099573850631714,0.8503920435905457
63.png,-0.34003323316574097,0.7738340497016907
64.png,-0.3715498447418213,0.802490234375
65.png,-0.36730724573135376,0.8335098624229431
66.png,-0.36730724573135376,0.8335098624229431
67.png,-0.3922252655029297,0.845740795135498
68.png,-0.4367199242115021,0.8656187057495117
69.png,-0.5334528684616089,0.8031650185585022
70.png,-0.5393348932266235,0.8180527091026306
71.png,-0.517479658126831,0.8387342095375061
72.png,-0.48478245735168457,0.856135368347168
73.png,-0.45602741837501526,0.856553316116333
74.png,-0.43688538670539856,0.8561838865280151
75.png,-0.3642292320728302,0.8526502251625061
76.png,-0.3642292320728302,0.8526502251625061
77.png,-0.3589326739311218,0.8522698283195496
78.png,-0.3600652515888214,0.8520378470420837
79.png,-0.3589326739311218,0.8522698283195496
80.png,-0.3648030757904053,0.8545814156532288
81.png,-0.3648030757904053,0.8545814156532288
82.png,-0.38410186767578125,0.8534846305847168
83.png,-0.4905063211917877,0.8222916722297668
84.png,-0.6711775660514832,0.8256889581680298
85.png,-0.7128267884254456,0.8071407675743103
86.png,-0.7145922183990479,0.778986394405365
87.png,-0.7076060771942139,0.8131570816040039
88.png,-0.704520046710968,0.8126471042633057
89.png,-0.6946351528167725,0.6921135783195496
90.png,-0.6924738883972168,0.7035682797431946
91.png,-0.6933378577232361,0.6973574757575989
92.png,-0.6918630003929138,0.6967092752456665
93.png,-0.6887218356132507,0.6927613019943237
94.png,-0.6887218356132507,0.6927613019943237
95.png,-0.6871131658554077,0.6849741339683533
96.png,-0.682131290435791,0.6810920834541321
97.png,-0.682131290435791,0.6810920834541321
98.png,-0.6900100111961365,0.6550055146217346
99.png,-0.6953189373016357,0.6631366610527039
